# 그래프에 없는 만든 사람 — `uv run histgraph creators --apply` 가 먼저 세운다
# (`creators` 모듈 머리글 '그래프에 없는 만든 사람').
#
#     인물 id<TAB>이름<TAB>한자<TAB>활동 연대<TAB>신분<TAB>설명<TAB>근거[<TAB>별칭]
#
# 2026-09-23 전수 조사: 만든 사람 엣지가 없던 유물 2,719건 중 설명에 만든 이를
# 적은 것을 읽었다. 화승·조각승·주종장·각수는 거의 다 위키데이터에 항목이 없다.
# 같은 이름은 연대가 이어질 때만 한 사람이다 (법해 1633 조각승 ≠ 1702 화승).
# 설명은 작품과 연대로 우리가 적은 것이다 — 원문을 옮기지 않는다.

kr:person:각경	각경	覺冏	1504	대목	16세기 전반에 활동한 대목. 〈순천 송광사 응진당〉을 만들었다.	국가유산청 설명: 대목(大木) 각경(覺冏) · 상운(尙雲) · 설청(雪靑) · 철선(哲宣) · 경희(敬熙) · 정밀(精密) · 시응(時應)이라 하였다
kr:person:안국빈	안국빈	安國賓	1742	관상감 관원	18세기 전반에 활동한 관상감 관원. 〈보은 법주사 신법 천문도 병풍〉을 만들었다.	국가유산청 설명: 1742년(영조 18)에 관상감의 안국빈(安國賓) 등 6명이 제작한 신법천문도 병풍.
kr:person:안대진	안대진	安大進	1604	-	17세기 전반에 〈김응남 호성공신교서 및 관련 고문서〉를 지었다.	국가유산청 설명: 교서문은 안대진(安大進, 1561～?)이 짓고 교서문의 글씨는 오정(吳靖, 1579～1623)이 썼음을 알 수 있다
kr:person:안민영_(19세기_후반)	안민영 (19세기 후반)	安玟英	1876	-	19세기 후반에 〈가곡원류〉를 엮었다.	국가유산청 설명: 1876년 박효관과 안민영이 856수의 시조 작품을 정리하여 편찬한 가집.
kr:person:안상	안상	安瑺	1572	장악원 첨정	16세기 후반에 활동한 장악원 첨정. 〈금보〉를 엮었다.	국가유산청 설명: 금보(琴譜)는 선조 5년(1572)에 안상이 편찬한 거문고 악보로, 목판본으로 출판된 악보 가운데 가장 오래된 것이다.
kr:person:안새한	안새한	-	1334	원나라인	14세기 전반에 활동한 원나라인. 〈감지금니 대방광불화엄경입불사의해탈경계보현행원품〉을 발원하였다.	국가유산청 설명: 고려 충숙왕 복위 3년(1334)에 원나라의 안새한이 부모의 훌륭한 가르침을 기리기 위하여 만들었음
kr:person:안전_(17세기_전반)	안전 (17세기 전반)	安瑑	1603	-	17세기 전반에 〈기묘제현수필〉을 엮었다.	국가유산청 설명: 아들 안전(安瑑)에 의해 제작된 것으로 모두 24명의 필적이 48면에 실려있다
kr:person:안종필_(고려)	안종필 (고려)	-	고려 고종 때	-	고려 고종 때에 〈영동 영국사 승탑〉·〈영동 영국사 삼층석탑〉·〈영동 영국사 망탑봉 삼층석탑〉을 만들었다.	국가유산청 설명: 고려 고종 때 안종필이 임금의 명을 받아 탑과 승탑, 그리고 금당을 새로 지었다.
kr:person:안체	안체	安諦	1275	삼중대사	13세기 후반에 활동한 삼중대사. 〈감지은니 불공견삭신변진언경 권13〉의 글씨를 썼다.	국가유산청 설명: 고려 충렬왕 1년(1275)에 왕의 주도하에 만들어진 경전이며, 삼중대사(三重大師) 안체(安諦)가 글씨를 썼다는 기록이 남아있다.
kr:person:안혜	안혜	安惠	-	명필가	명필가. 〈불설아미타경(언해)〉의 글씨를 썼다.	국가유산청 설명: 글씨는 당대의 명필가인 안혜(安惠)가 썼다.
kr:person:양기	양기	良機	-	-	〈선원제전집도서 목판〉을 만들었다.	국가유산청 설명: 연판(鍊板)은 양기(良機)가 담당하고 판각에는 응준(應俊), 혜관(恵寬) 등 8명이 각수가 참여한 것으로 보아
kr:person:양내요동	양내요동	梁內了同	1555	장인	16세기 후반에 활동한 장인. 〈현자총통〉·〈천자총통〉을 만들었다.	국가유산청 설명: 몸체에는 양내요동(梁內了同)이라는 제작자의 이름이 기록되어 있는데
kr:person:양묵	양묵	懹黙	1626	-	17세기 전반에 〈보은 법주사 소조비로자나삼불좌상〉을 만들었다.	국가유산청 설명: 1626년(인조 4)에 현진(玄眞), 청헌(淸憲), 연묵(衍黙), 양묵(懹黙) 등이 조성하였고
kr:person:양지	양지	楊池	-	-	〈부여 보광사지 대보광선사비〉의 글씨를 썼다.	국가유산청 설명: 비문은 원나라의 위소(危素)가 짓고 양지(楊池)가 썼으며
kr:person:언적	언적	言寂	758	법사	8세기 후반에 활동한 법사. 〈김천 갈항사지 동·서 삼층석탑〉·〈김천 갈항사지 동·서 삼층석탑 출토 사리장엄구〉를 발원하였다.	국가유산청 설명: 동탑의 기단에 통일신라 경덕왕 17년(758)에 언적법사 3남매가 건립하였다는 내용이 새겨져 있어
kr:person:언평	언평	彦平	12세기 중엽	각수	12세기 중엽에 활동한 각수. 〈합천 해인사 법보전 목조비로자나불좌상 복장전적〉을 만들었다.	국가유산청 설명: 아울러 언평(彦平)·존심(存深) 등 각수 및 간행 정보 등도 12세기 중엽 조성된 다양한 판본의 실체를 살펴볼 수 있는 기준이 된다
kr:person:연기	연기	緣起	754	법사	8세기 후반에 활동한 법사. 〈신라백지묵서 대방광불화엄경 주본 권1~10, 44~50〉을 발원하였다.	국가유산청 설명: 신라 경덕왕 13년(754)에 연기법사가 간행을 시작하여 다음해인 755년에 완성한 것으로
kr:person:연묵	연묵	衍黙	1626	-	17세기 전반에 〈보은 법주사 소조비로자나삼불좌상〉을 만들었다.	국가유산청 설명: 1626년(인조 4)에 현진(玄眞), 청헌(淸憲), 연묵(衍黙), 양묵(懹黙) 등이 조성하였고
kr:person:연여	연여	練如	1162	동량도인	12세기 후반에 활동한 동량도인. 〈‘천수원’명 청동북〉을 발원하였다.	국가유산청 설명: 1162년(의종 16) 아주(현재의 아산) 천수원의 청동북을 13근 8량의 중량으로 만들었다고 동량도인 연여가 기록하고 있음을 명확히 알 수 있다.
kr:person:연전	연전	-	-	조박사	조박사. 〈경주 황룡사 구층목탑 금동찰주본기〉를 만들었다.	국가유산청 설명: 이 본기는 박거물이 찬하고 요극일이 썼으며 이를 승려인 총혜와 조박사 연전이 전각한 것이다
kr:person:연허	연허	衍虛	1352	-	14세기 후반에 〈상교정본자비도량참법 권7∼10〉의 글씨를 썼다.	국가유산청 설명: 고려 공민왕 1년(1352)에 … 연허(衍虛)가 글씨를 쓰고, 요심(了心) 등이 판을 새겼음을 알 수 있다
kr:person:열가	열가	悅可	-	도인	도인. 〈화성 봉림사 목조아미타불좌상 복장전적 일괄〉의 글씨를 썼다.	국가유산청 설명: 금강경, 법화경보문품, 화엄행원품 등을 도인(道人) 열가(悅可)에게 부탁하여 쓰게 하고
kr:person:영규_(조각승)	영규 (조각승)	靈圭	1657	조각승	17세기 후반에 활동한 조각승. 〈함양 법인사 목조아미타여래좌상〉을 만들었다.	국가유산청 설명: 현재 극락보전에 봉안되어 있는 목조아미타여래좌상은 1657년에 영규(靈圭)와 조능(祖能) 등이 조성한 불상이다
kr:person:영득	영득	永得	1666	승려 장인	17세기 후반에 활동한 승려 장인. 〈부산 국청사 청동북〉을 만들었다.	국가유산청 설명: 1666년에 승장 태응(太應), 신열(愼悅), 영득(永得)이 연화산 장천사 금고로 제작하였다는 양각의 묵서로 된 명문이 있다
kr:person:영색	영색	英賾	1649	조각승	17세기 전반에 활동한 조각승. 〈울산 신흥사 석조아미타여래좌상〉을 만들었다.	국가유산청 설명: 조각승 영색(英賾; 英頤)이 경상도 지역에서 불석이라는 재료를 사용해 만든 현재까지 알려진 유일한 기년명 불상
kr:person:영이	영이	-	1636	조각승	17세기 전반에 활동한 조각승. 〈구례 화엄사 목조비로자나삼신불좌상〉을 만들었다.	국가유산청 설명: 1636년 조각승 청헌, 영이, 인균, 응원 등 … 승려장인들이 공동으로 제작한 상임을 알 수 있다
kr:person:영철	영철	靈哲	1649	화원	17세기 전반에 활동한 화원. 〈서울 화계사 목조지장보살삼존상 및 시왕상 일괄〉을 만들었다.	국가유산청 설명: 화원(畵員) 영철(靈哲) 등에 의해 인조 27년(1649)에 제작되었음이 확인되었다
kr:person:영판	영판	靈判	868	승려	9세기 후반에 활동한 승려. 〈담양 개선사지 석등〉을 만들었다.	국가유산청 설명: 경문왕과 문의왕후, 그리고 공주의 발원으로 승 영판(靈判)이 석등을 조성하여 868년 첫불을 밝히고
kr:person:영휘	영휘	英輝	1727	화승	18세기 전반에 활동한 화승. 〈원주 구룡사 삼장보살도〉를 그렸다.	국가유산청 설명: 원주 구룡사 삼장보살도는 1727년에 화승 백기(白基)와 영휘(英輝)가 조성하여 치악산 구룡사에 봉안했던 삼장보살도로서
kr:person:오관	오관	-	1759	화승	18세기 후반에 활동한 화승. 〈가평 현등사 아미타여래설법도〉를 그렸다.	국가유산청 설명: 문양 등 세부 표현의 섬세한 처리, 깔끔하고 힘이 있는 필선 등 수화승 오관의 뛰어난 역량을 짐작할 수 있다.
kr:person:오정	오정	吳靖	1604	-	17세기 전반에 〈김응남 호성공신교서 및 관련 고문서〉의 글씨를 썼다.	국가유산청 설명: 교서문은 안대진(安大進, 1561～?)이 짓고 교서문의 글씨는 오정(吳靖, 1579～1623)이 썼음을 알 수 있다
kr:person:옥준	옥준	-	1537	승려 화가	16세기 전반에 활동한 승려 화가. 전하는 말로는 〈이현보 초상〉을 그렸다.	국가유산청 설명: (전칭) 이 그림은 선생이 관찰사로 있던 중종 32년(1537)에 동화사의 승려이자 화가인 옥준이 그렸다고 전해진다
kr:person:요극일	요극일	姚克一	-	-	〈경주 황룡사 구층목탑 금동찰주본기〉의 글씨를 썼다.	국가유산청 설명: 이 본기는 박거물이 찬하고 요극일이 썼으며 이를 승려인 총혜와 조박사 연전이 전각한 것이다
kr:person:요심	요심	了心	1352	각수	14세기 후반에 활동한 각수. 〈상교정본자비도량참법 권7∼10〉을 만들었다.	국가유산청 설명: 연허(衍虛)가 글씨를 쓰고, 요심(了心) 등이 판을 새겼음을 알 수 있다
kr:person:우평	우평	雨平	1740	화승	18세기 전반에 활동한 화승. 〈구미 대둔사 삼장보살도〉를 그렸다.	국가유산청 설명: 제작에는 월륜(月輪), 치흠(致欽), 우평(雨平)이 참여하였는데 이들은 직지사 등 경북지역을 중심으로 활동한 화승들이었다
kr:person:운산	운산	雲山	1336	-	14세기 전반에 〈감지은니 대방광불화엄경〉을 발원하였다.	국가유산청 설명: 경주 기림사 주지 선지(善之)가 전 밀직부사(密直副使) 상호군(上護軍) 임서(任瑞)와 지직운산(知識雲山)이 함께 발원하였으며
kr:person:운철	운철	雲澈	886	승려	9세기 후반에 활동한 승려. 〈양양 선림원지 홍각선사탑비〉의 글씨를 썼다.	국가유산청 설명: 승 운철(雲澈)이 왕희지의 글씨를 집자(集字)하여 새겼으며
kr:person:운혜	운혜	雲惠	1650~1667	조각승	17세기에 활동한 조각승. 〈해남 서동사 목조석가여래삼불좌상〉·〈화순 쌍봉사 목조지장보살삼존상 및 시왕상 일괄〉을 만들었다.	국가유산청 설명: 운혜(雲惠)를 비롯한 8명의 조각승들이 참여하여 순치(順治) 8년(효종 1) 경인 겨울에 조성을 마쳤다고 한다
kr:person:원명국사	원명국사	-	1325	국사	14세기 전반에 활동한 국사. 전하는 말로는 〈청주 안심사 대웅전〉을 만들었다.	국가유산청 설명: (전칭) 고려 충숙왕 12년(1325)에 원명국사가 다시 짓고 인조 4년(1626)에 송암대사가 수리하였다고 하며
kr:person:원오	원오	元悟·圓悟	16~17세기	조각승	16~17세기에 활동한 조각승. 〈논산 쌍계사 소조석가여래삼불좌상〉·〈익산 관음사 목조보살입상〉·〈남원 선원사 목조지장보살삼존상 및 소조시왕상 일괄〉 등 5점을 만들었다.	국가유산청 설명: 조각승 원오(元悟)비구가 조선 선조 38년(1605년)에 수조각승을 맡아 신현(信玄), 청허(淸虛), 신일(神釰), 희춘(希春)이라는 네 명의 보조조각승과 함께 제작한 상이다.
kr:person:원응국사	원응국사	圓應	1377	국사	14세기 후반에 활동한 국사. 〈영주 부석사 조사당〉을 발원하였다.	국가유산청 설명: 장여(長欐)에 기록된 묵서(墨書)에 따르면 1377년(우왕 3) 원응(圓應)국사가 다시 세웠고
kr:person:원준	원준	-	고려 전기	승려	고려 전기에 활동한 승려. 〈봉업사명 청동 향로〉를 발원하였다.	국가유산청 설명: 봉업사의 원준대사가 직접 만들었다기보다는 원준의 발원으로 조성된 것이며
kr:person:월륜	월륜	月輪	1740	화승	18세기 전반에 활동한 화승. 〈구미 대둔사 삼장보살도〉를 그렸다.	국가유산청 설명: 제작에는 월륜(月輪), 치흠(致欽), 우평(雨平)이 참여하였는데 이들은 직지사 등 경북지역을 중심으로 활동한 화승들이었다
kr:person:위소	위소	危素	-	-	〈부여 보광사지 대보광선사비〉를 지었다.	국가유산청 설명: 비문은 원나라의 위소(危素)가 짓고 양지(楊池)가 썼으며, 주백기(周伯琦)가 액(額)에 전(篆)하였다.
kr:person:유구	유구	柳玽	1387	-	14세기 후반에 〈금강반야바라밀경〉·〈천노해 금강반야바라밀경〉을 발원하였다.	국가유산청 설명: 고려 우왕 13년(1387)에 진원군 유구(柳구)와 진천군 강인부가 왕비에게 도움을 청하여 간행하였다
kr:person:유근	유근	柳近	1716	현감	18세기 전반에 활동한 현감. 〈정읍 피향정〉을 만들었다.	국가유산청 설명: 지금 크기로는 숙종 42년(1716) 현감 유근(柳近)이 넓혀 세웠다고 한다.
kr:person:유금	유금	柳琴	1787	실학자	18세기 후반에 활동한 실학자. 〈혼개통헌의〉를 만들었다.	국가유산청 설명: 실학자 유금(柳琴, 1741～1788)이 조선식으로 해석해 1787년(정조 11)에 만든 천문 도구이다.
kr:person:유립	유립	有立	-	각수	각수. 〈선문삼가염송집 권1〉을 만들었다.	국가유산청 설명: 정안(正安), 손창(孫昌), 유립(有立) 등 판을 새긴 사람들의 이름이 새겨져 있다
kr:person:유성	유성	有誠	1772~1776	화사	18세기 후반에 활동한 화사. 〈개심사 영산회 괘불탱〉·〈상주 남장사 영산회 괘불도 및 복장유물〉을 그렸다.	국가유산청 설명: 1772년(영조 48)에 유성(有誠), 유위(宥偉), 성청(性聽), 보은(報恩), 상흠(尙欽) 등 11명의 화사(畵師)가 그렸다.
kr:person:유숙_(화원)	유숙 (화원)	劉淑	1868	화원	19세기 후반에 활동한 화원. 〈유숙 필 매화도〉를 그렸다.	국가유산청 설명: 유숙이 그린 유일한 매화그림인 이 그림 / 고종 5년(1868)에 그린 매화도
kr:person:유우창	유우창	柳遇昌	1708	-	18세기 전반에 〈곤여만국전도〉를 그렸다.	국가유산청 설명: 숙종 임금의 명으로 이국췌(李國萃)와 유우창(柳遇昌)이 당대 화가 김진여(金振汝)와 함께 그린 것으로
kr:person:유의손	유의손	柳義孫	1439	-	15세기 전반에 〈분청사기 상감‘정통4년명’ 김명리 묘지〉를 지었다.	국가유산청 설명: 지문(誌文)은 김명리의 가계·부모·이력 등을 적은 행장(行狀)으로 지은이는 유의손(柳義孫, 1398~1450년)이다.
kr:person:유한지	유한지	兪漢芝	19세기 전반	-	19세기 전반에 〈고산구곡시화도 병풍〉·〈유한지 예서 기원첩〉의 글씨를 썼다.	국가유산청 설명: 각 표구의 맨 위에는 유한지가 쓴 표제가 적혀있다.
kr:person:유향	유향	-	14세기 후반	-	14세기 후반에 〈금강반야바라밀경〉·〈범망경 및 금강반야바라밀경〉을 발원하였다.	국가유산청 설명: 유향과 강인부가 우왕의 왕비에게 도움을 받아 책을 간행했음을 알 수 있다
kr:person:육구	육구	六具	1305	-	14세기 전반에 〈금강반야바라밀경〉을 발원하였다.	국가유산청 설명: 원흥사의 육구(六具), 박지요거사(朴知遙居士) 등이 발원한 사찰판이다.
kr:person:윤이일	윤이일	尹彛逸	-	현감	현감. 〈창녕 영산 석빙고〉를 만들었다.	국가유산청 설명: 『여지도서(輿地圖書)』하권의 영산창고(靈山倉庫)조에는 영산현감 윤이일(尹彛逸)이 처음으로 만들었다고 기록되어 있지만
kr:person:윤종백	윤종백	-	1711	주종장	18세기 전반에 활동한 주종장. 〈구례 화엄사 동종〉을 만들었다.	국가유산청 설명: 주종장(鑄鍾匠) 윤종백이 김원학, 한천석 등과 함께 1711년(숙종 37) 제작하였음을 명확히 알 수 있는 동종이다
kr:person:윤희	윤희	尹希	1425	장사감무	15세기 전반에 활동한 장사감무. 〈불정심관세음보살대다라니경〉을 발원하였다.	국가유산청 설명: 1425년(세종 7) 장사감무(長沙監務) 윤희(尹希)와 석주(石柱) 등이 … 발원하여 판각한 경전임을 알 수 있다
kr:person:은기	은기	隱奇	1753	화승	18세기 후반에 활동한 화승. 〈선암사 석가모니불 괘불탱 및 부속유물 일괄〉·〈순천 선암사 33조사도〉를 그렸다.	국가유산청 설명: 화승인 금어(金魚) 은기(隱奇), 치한(致閑), 내순(來淳), 모영(慕英), 지언(持彦)과 화사 즉민(卽琝) … 인계(印戒)가 함께 조성하였다
kr:person:응원	응원	應元	1622~1636	조각승	17세기 전반에 활동한 조각승. 〈구례 화엄사 목조비로자나삼신불좌상〉·〈서울 칠보사 목조석가여래좌상〉·〈순천 송광사 목조석가여래삼존상 및 소조16나한상 일괄〉을 만들었다.	국가유산청 설명: 1635년(인조 13) 조선 후기 유명 조각승인 청헌(淸軒, 淸憲)과 응원(應元), 인균(印均)을 비롯해 이들의 제자들이 협업해 완성한 17세기를 대표하는 불교조각이다.
kr:person:응준	응준	應俊	17세기 전반	각수	17세기 전반에 활동한 각수. 〈선원제전집도서 목판〉·〈대방광원각수다라요의경 목판〉을 만들었다.	국가유산청 설명: 연판(鍊板)은 양기(良機)가 담당하고 판각에는 응준(應俊), 혜관(恵寬) 등 8명이 각수가 참여한 것으로 보아
kr:person:응혜	응혜	應惠	1652	조각승	17세기 후반에 활동한 조각승. 〈창녕 관룡사 목조지장보살삼존상 및 시왕상 일괄〉을 만들었다.	국가유산청 설명: 조각승 응혜(應惠)를 비롯한 9명의 조각승들이 1652년 3월 완성해 관룡사 명부전에 봉안한 17구의 불상이다
kr:person:응호	응호	-	1622	-	전하는 말로는 17세기 전반에 〈완주 송광사 종루〉를 만들었다.	국가유산청 설명: (전칭) 광해군 14년(1622) 응호·승명·운정·덕림·득순·홍신 등이 지었다고 한다.
kr:person:의겸	의겸	儀謙·義兼·義謙	18세기 전반	화승	18세기 전반에 활동한 화승. 〈순천 송광사 영산회상도 및 팔상도〉·〈청곡사 영산회 괘불탱〉·〈합천 해인사 영산회상도〉 등 15점을 그렸다.	국가유산청 설명: 화기에 있는 기록을 통해 1725년(조선 영조 1)이라는 제작 연대와 의겸(義謙) 등 제작 화승을 명확히 알 수 있다.
kr:person:의균	의균	義均	17세기 후반	화승	17세기 후반에 활동한 화승. 〈기장 고불사 영산회상도〉·〈대구 동화사 아미타회상도〉·〈포항 보경사 괘불탱〉 등 4점을 그렸고, 〈대구 동화사 삼장보살도〉를 발원하였다.	국가유산청 설명: (전칭) 팔공산 일원에서 활약한 의균, 밀기 등의 화승에 의해 제작된 것으로 보인다
kr:person:의련	의련	仅連·儀璉·義連	1588	각수	16세기 후반에 활동한 각수. 〈대방광원각수다라요의경 목판〉·〈법집별행록절요병입사기 목판〉·〈치문경훈 목판〉을 만들었다.	국가유산청 설명: 도림(道林)의 서사(書寫), 지희(智熙)의 연판(鍊板), 의련(仅連)･인헌(印軒) 등의 판각으로 조성되었고
kr:person:의명	의명	義明	1453	승려	15세기 후반에 활동한 승려. 〈지장보살본원경〉을 만들었다.	국가유산청 설명: 글씨는 공암(空岩)이 쓰고 대선사 의명(義明)이 목판에 새겼다
kr:person:의문화상	의문화상	-	-	승려	승려. 전하는 말로는 〈고창 선운사 참당암 대웅전〉을 만들었다.	국가유산청 설명: (전칭) 의문화상이 신라 진평왕의 부탁으로 이 건물을 지었다고 하는데
kr:person:의천_(화승)	의천 (화승)	義天	1693	화승	17세기 후반에 활동한 화승. 〈흥국사 대웅전 후불탱〉을 그렸다.	국가유산청 설명: 그림을 그린 화사는 비구 천신(天信)과 의천(義天)이다
kr:person:의침	의침	義砧	1481	승려	15세기 후반에 활동한 승려. 〈분류두공부시(언해) 권11〉을 엮었다.	국가유산청 설명: 문신들과 승려 의침(義砧, 미상) 등이 왕명을 받들어 ... 한글로 번역해 편찬한 책이다
kr:person:이겸	이겸	李謙	1333	고위관직	14세기 전반에 활동한 고위관직. 〈금동아미타여래삼존상 및 복장유물〉을 발원하였다.	국가유산청 설명: 시발원자 김진(金稹), 이겸(李謙) 등 제작에 참여한 많은 시주자와 발원자를 알 수 있다
kr:person:이굉_(시랑)	이굉 (시랑)	李紘	-	시랑	시랑. 〈화성 봉림사 목조아미타불좌상 복장전적 일괄〉을 만들었다.	국가유산청 설명: 시랑(侍郞) 이굉(李紘) 삼중대사(三重大師) 문광(文光)이 힘을 합쳐 간행한 것이다
kr:person:이국췌	이국췌	李國萃	1708	-	18세기 전반에 〈곤여만국전도〉를 그렸다.	국가유산청 설명: 숙종 임금의 명으로 이국췌(李國萃)와 유우창(柳遇昌)이 당대 화가 김진여(金振汝)와 함께 그린 것으로
kr:person:이근_(각수)	이근 (각수)	李根	1446	각수	15세기 전반에 활동한 각수. 〈복재선생집〉을 만들었다.	국가유산청 설명: 각수를 맡은 기관(記官) 이근(李根), 교정을 맡은 성균진사(成均進士) 출신의 김종지(金従知) 등을 확인할 수 있어
kr:person:이기룡	이기룡	李起龍	-	화원	화원. 〈이기룡 필 남지기로회도〉를 그렸다.	국가유산청 설명: 조선 중기 도화서 화가였던 이기룡이 ... 모임 광경을 그린 것이다
kr:person:이노숙	이노숙	-	1370	-	14세기 후반에 〈근사록 권1~3, 9~14〉를 만들었다.	국가유산청 설명: 공민왕 19년(1370)에 이노숙이 ... 책 한 질을 입수하게 되자 이를 진양에서 간행하게 된 것이다
kr:person:이단	이단	李端	1376	-	14세기 후반에 〈예념미타도량참법 권7〉을 만들었다.	국가유산청 설명: 이 책은 고려 우왕 2년(1376)에 간행된 것으로 책 끝에는 박면타(朴免妥)가 쓴 발문이 있고, 다음으로 간행에 참여한 이단(李端) 등의 이름이 적혀 있으며
kr:person:이맹	이맹	李孟	-	각자	각자. 〈안성 칠장사 혜소국사비〉를 만들었다.	국가유산청 설명: 김현(金顯)이 짓고 민상제(閔賞濟)가 쓰고 전액도 하였으며 각자는 배가성(裵可成)·이맹(李孟) 등이 하였다
kr:person:이명민	이명민	李命敏	1450	호조좌랑	15세기 전반에 활동한 호조좌랑. 〈묘법연화경 권3〉을 만들었다.	국가유산청 설명: 안평대군(安平大君)･금성대군(錦城大君) 및 호조좌랑 이명민(李命敏) 등이 1450년(세종 32) 세종의 명령으로
kr:person:이방한	이방한	-	1356	-	14세기 후반에 〈백지은니 대불정여래밀인수증요의제보살만행수능엄경 권10〉을 발원하였다.	국가유산청 설명: 책의 맨 끝부분에는 1356년 이방한이 죽은 어머니의 명복을 빌기 위해 만들었다는 기록이 있다
kr:person:이시무	이시무	-	-	관리	관리. 〈영가진각대사증도가〉를 만들었다.	국가유산청 설명: 기해년(己亥年)에 문림랑사재소경(文林郞司宰少卿)으로 있던 이시무가 다시 간행하였다는 기록이 있다
kr:person:이신기	이신기	-	1330	-	14세기 전반에 〈감지은니 묘법연화경〉의 글씨를 썼다.	국가유산청 설명: 구마라습(鳩摩羅什)이 번역한 것을 고려 충숙왕 17년(1330)에 이신기가 옮겨 쓴 것이다.
kr:person:이신원	이신원	李信元	1684	-	17세기 후반에 〈예천 용문사 목각아미타여래설법상〉을 발원하였다.	국가유산청 설명: 소영당대사의 제자인 홍택(弘澤), 정심(淨心), 황막금(黃莫金), 이신원(李信元)이 큰 서원을 세워 불상과 미타회판탱(彌陀會板幀) 제작을 주관하였다고 한다
kr:person:이암	이암	李巖	-	화가	화가. 〈이암 필 화조구자도〉를 그렸다.	국가유산청 설명: 이암 필 화조구자도
kr:person:이양_(시주자)	이양 (시주자)	-	-	-	〈묘법연화경〉을 발원하였다.	국가유산청 설명: 해린(海隣)이 정천익과 이양 등의 시주로 간행한 것임을 알 수 있다
kr:person:이연필	이연필	李延弼	1788	진주병사	18세기 후반에 활동한 진주병사. 〈강민첨 초상〉을 발원하였다.	국가유산청 설명: 1788년(정조 12) 진주병사(晉州兵使)로 재직하던 이연필(李延弼)이 화사 박춘빈(朴春彬)을 시켜 이모하게 한 것이다
kr:person:이영문	이영문	李永文	1515	화원	16세기 전반에 활동한 화원. 〈예천 용문사 목조아미타여래좌상〉을 만들었다.	국가유산청 설명: 상화원(上畵員) 이영문(李永文)이 학청(學淸)과 함께 정덕(正德) 9년(1514) 12월에 시작하여 다음 해인 1515년 4월에 개조가 이루어졌다
kr:person:이영산	이영산	李永山	조선 전기	각수	조선 전기에 활동한 각수. 〈묘법연화경 권3~4, 5~7〉을 만들었다.	국가유산청 설명: 장막동(張莫同), 최금동(崔今同), 고말종(高末終), 이영산(李永山) 등 일류 각수(刻手)들이 참여하여 판각이 정교하고
kr:person:이오_(고려)	이오 (고려)	-	-	-	전하는 말로는 〈김제 금산사 혜덕왕사탑비〉를 지었다.	국가유산청 설명: (전칭) 『해동금석원(海東金石苑)』에 의하면 이오가 짓고 정윤(鄭允)이 썼으며 비음(碑陰)은 채추탄(蔡推誕)이 쓴 것으로 추정하고 있고
kr:person:이의방_(서사관)	이의방 (서사관)	李義芳	1719	서사관	18세기 전반에 활동한 서사관. 〈기사계첩〉의 글씨를 썼다.	국가유산청 설명: 계첩 제작을 감독한 관리[監造官] 고정삼(高挺參)과 글씨를 쓴 서사관(書寫官) 이의방(李義芳) 외에도 그림을 그린 5명의 화원 이름이 기록되어 있다.
kr:person:이의양	이의양	李義養	-	화원	화원. 전하는 말로는 〈경기감영도 병풍〉을 그렸다.	국가유산청 설명: (전칭) 이 병풍도를 이의양을 비롯한 화원들이 그렸을 가능성에 대한 의견도 이미 개진된 바 있다
kr:person:이익신	이익신	李翊臣	1694	서사관	17세기 후반에 활동한 서사관. 〈이십공신회맹축-보사공신녹훈후〉의 글씨를 썼다.	국가유산청 설명: 당시 글씨를 잘 썼다고 알려진 서사관 이익신(李翊臣)이 글씨를 쓰고
kr:person:이익태	이익태	李益泰	-	제주목사	제주목사. 〈이익태 지영록〉을 지었다.	국가유산청 설명: 이익태가 제주목사로 부임하기까지의 여정, 재임기간 중의 공무수행, 제주도 부임시의 행적과 그 과정에서 지은 시·제문·기행문 등이며
kr:person:이인린	이인린	李仁隣	1381	-	14세기 후반에 〈선종영가집〉을 만들었다.	국가유산청 설명: 고려 우왕 7년(1381)에 충주 청룡사에서 담여(淡如), 각눌(覺訥), 이인린(李仁隣) 등이 판각하여 간행하였음
kr:person:이장손	이장손	李長孫	15세기 후반	화포장	15세기 후반에 활동한 화포장. 〈예념미타도량참법 권1∼5〉를 그렸고, 〈비격진천뢰〉를 만들었다.	국가유산청 설명: 군기시(軍器寺) 화포장(火砲匠)이었던 이장손이 만든 작열탄(炸熱彈)인데
kr:person:이정_(화가)	이정 (화가)	李霆	16세기 후반	화가	16세기 후반에 활동한 화가. 〈묵죽도〉·〈이정 필 삼청첩〉을 그렸다.	국가유산청 설명: 조선 중기의 화가 이정(李霆)이 그린 대나무 그림.
kr:person:이정신_(18세기_전반)	이정신 (18세기 전반)	李廷臣	1741	-	18세기 전반에 〈경주부사선생안〉을 엮었다.	국가유산청 설명: 1741년(영조 17) 이정신(李廷臣) 등이 작성하여 1910년까지 경주부사를 역임한 인물들을 추록한 신안(新案)
kr:person:이종린	이종린	李宗麟	1562	왕족	16세기 후반에 활동한 왕족. 〈함창 상원사 사불회탱〉을 발원하였다.	국가유산청 설명: 조선 명종 17년(1562)에 그린 이 그림은 풍산정 이종린(1536∼1611)이 자신의 외할아버지인 권찬(權纘)의 명복을 빌기 위해 조성한 것이다
